          21         531
 -8.1411363E-06 -5.5654829E-07 -1.9414475E-08  4.1417547E-07  1.6825879E-07
  2.4296569E-04  5.9699512E-05 -2.0807140E-04 -1.4456018E-04 -6.9529706E-05
 -1.0697376E-05 -1.2554694E-06 -6.9892110E-07 -1.2942984E-07  0.0000000E+00
 -6.2137842E-05
  2.0409790E-04  4.2724791E-05 -1.7361071E-04 -1.0320735E-04 -4.5740504E-05
 -5.9796585E-06 -2.5885967E-08  4.2711847E-07  6.9244965E-07  2.4591668E-07
  2.4988371E-04  6.5135566E-05 -2.0874444E-04 -1.4461196E-04 -6.9387337E-05
 -1.0652076E-05 -1.2878269E-06 -7.5069306E-07 -1.8120177E-07 -1.9414475E-08
 -5.7294965E-05
  2.0636940E-04  6.6921697E-05 -1.4314293E-04 -8.1527854E-05 -3.4065932E-05
